Removed Pin From Net: NetName=+3V3 Pin=C6-2
Removed Pin From Net: NetName=GND Pin=C8-2
Removed Pin From Net: NetName=JACK_VSS Pin=R6-2
Removed Pin From Net: NetName=TOUCH_IN Pin=R7-1
Removed Pin From Net: NetName=TOUCH_IN Pin=R8-1
Removed Pin From Net: NetName=GND Pin=R8-2
Removed Pin From Net: NetName=GND Pin=R9-1
Removed Pin From Net: NetName=TOUCH_IN Pin=U3-1
Removed Pin From Net: NetName=GND Pin=U3-2
Removed Pin From Net: NetName=+3V3 Pin=U3-5
Removed Member From Class: ClassName=[01] - PWR Member=C15
Removed Member From Class: ClassName=[01] - PWR Member=C16
Removed Member From Class: ClassName=[01] - PWR Member=R8
Removed Member From Class: ClassName=[01] - PWR Member=U6
Change Component Comment : Designator=C6 Old Comment=0.1uF New Comment=1uF
Change Component Comment : Designator=R9 Old Comment=1M New Comment=4.7K
Change Component Comment : Designator=R6 Old Comment=10K New Comment=22K
Change Component Designator: OldDesignator=C9 NewDesignator=C7
Change Component Designator: OldDesignator=C10 NewDesignator=C8
Change Component Designator: OldDesignator=C11 NewDesignator=C9
Change Component Designator: OldDesignator=C12 NewDesignator=C10
Change Component Designator: OldDesignator=C13 NewDesignator=C11
Change Component Designator: OldDesignator=C14 NewDesignator=C12
Change Component Designator: OldDesignator=C15 NewDesignator=C13
Change Component Designator: OldDesignator=C16 NewDesignator=C14
Change Component Designator: OldDesignator=R1 NewDesignator=R2
Change Component Designator: OldDesignator=R2 NewDesignator=R3
Change Component Designator: OldDesignator=R3 NewDesignator=R4
Change Component Designator: OldDesignator=R4 NewDesignator=R8
Change Component Designator: OldDesignator=R5 NewDesignator=R9
Change Component Designator: OldDesignator=R6 NewDesignator=R7
Change Component Designator: OldDesignator=R9 NewDesignator=R10
Change Component Designator: OldDesignator=R10 NewDesignator=R11
Change Component Designator: OldDesignator=R11 NewDesignator=R13
Change Component Designator: OldDesignator=U4 NewDesignator=U3
Change Component Designator: OldDesignator=U5 NewDesignator=U4
Change Component Designator: OldDesignator=U6 NewDesignator=U5
Change component parameters: Designator = "C6" ("C6"); Footprint = "C0402"; UniqueID = "\FBKMPJIP" ("\FBKMPJIP")
Add component (AddParameter): Name = "ComponentLink3Description"; Value = "https://datasheet.ciiva.com/2109/s-110-ltst-c191krkt-2109971.pdf"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink3URL"; Value = "https://datasheet.ciiva.com/2109/s-110-ltst-c191krkt-2109971.pdf"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink4Description"; Value = "https://datasheet.ciiva.com/16212/ltst-c191krkt-16212419.pdf"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink4URL"; Value = "https://datasheet.ciiva.com/16212/ltst-c191krkt-16212419.pdf"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink5Description"; Value = "https://datasheet.ciiva.com/2109/s-110-ltst-c191krkt-2109972.pdf"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink5URL"; Value = "https://datasheet.ciiva.com/2109/s-110-ltst-c191krkt-2109972.pdf"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink6Description"; Value = "https://datasheet.ciiva.com/15117/getdatasheetpartid-141922-15117737.pdf"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink6URL"; Value = "https://datasheet.ciiva.com/15117/getdatasheetpartid-141922-15117737.pdf"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink7Description"; Value = "https://datasheet.ciiva.com/12400/lite-on-ltst-c191krkt-190135-12400910.pdf"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink7URL"; Value = "https://datasheet.ciiva.com/12400/lite-on-ltst-c191krkt-190135-12400910.pdf"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Depth"; Value = "0.8mm"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Description 1"; Value = "LED RED CLEAR 0603 SMD"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Dominant Wavelength"; Value = "631nm"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Forward Current"; Value = "30mA"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Forward Voltage"; Value = "2V"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Height"; Value = "0.55mm"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Illumination Colour"; Value = "Red"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Lead Free"; Value = "Lead Free"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Length"; Value = "1.6mm"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Lens Colour"; Value = "Colorless"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Lens Style"; Value = "Clear,Diffused,Colorless,Rectangular"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Lens Transparency"; Value = "Clear"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Luminous Intensity"; Value = "54mcd"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer 1"; Value = "Vishay Lite-On"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer Part Number 1"; Value = "LTST-C191KRKT"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Max Operating Temperature"; Value = "85°C"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Min Operating Temperature"; Value = "-55°C"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Mount"; Value = "Surface Mount"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Number of Elements"; Value = "1"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Number of LEDs"; Value = "1"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Number of Pins"; Value = "2"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Package Quantity"; Value = "1"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Packaging"; Value = "Tape and Reel"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Power Dissipation"; Value = "75mW"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Power Rating"; Value = "75mW"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Pricing 1"; Value = "1=0.29, 10=0.211, 25=0.1556, 100=0.1111, 250=0.0756, 500=0.0667, 1000=0.0522, 2500=0.0511 (USD)"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Radiation Hardening"; Value = "No"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Reverse Voltage"; Value = "5V"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Stock 1"; Value = "710727"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Supplier 1"; Value = "Digi-Key"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Supplier Part Number 1"; Value = "160-1447-6-ND"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Test Current"; Value = "20mA"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Viewing Angle"; Value = "130°"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Voltage"; Value = "2V"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Wavelength"; Value = "639nm"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Width"; Value = "0.8mm"; VariantName = "[No Variations]"
Added Component: Designator=Q2(SOT-23-3-PNP)
Add component (AddParameter): Name = "Case/Package"; Value = "TO-236-3"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Category"; Value = "BJTs"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Collector Emitter Breakdown Voltage"; Value = "100V"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Collector Emitter Voltage (VCEO)"; Value = "960mV"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink1Description"; Value = "https://www.diodes.com/assets/Datasheets/FMMT634Q.pdf?src-supplier=Digi-Key"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink1URL"; Value = "https://www.diodes.com/assets/Datasheets/FMMT634Q.pdf?src-supplier=Digi-Key"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer"; Value = "Diodes"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer Part Number"; Value = "FMMT634QTA"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Max Breakdown Voltage"; Value = "100V"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Max Collector Current"; Value = "900mA"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Max Power Dissipation"; Value = "806mW"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Mount"; Value = "Surface Mount"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Packaging"; Value = "Tape and Reel"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Pricing 1"; Value = "1=0.57000, 10=0.50300, 25=0.47240, 100=0.34290, 500=0.28652, 1000=0.24384 (USD)"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "RoHS"; Value = "Yes"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Stock 1"; Value = "16220"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Supplier 1"; Value = "Digi-Key"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Supplier Part Number 1"; Value = "FMMT634QTADICT-ND"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Transition Frequency"; Value = "140MHz"; VariantName = "[No Variations]"
Added Component: Designator=R1(R0402)
Add component (AddParameter): Name = "Case Code (Imperial)"; Value = "0402"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Case Code (Metric)"; Value = "1005"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Case/Package"; Value = "0402"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Category"; Value = "Chip SMD Resistors"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Depth"; Value = "0.5mm"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Features"; Value = "Moisture Resistant"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Height"; Value = "0.016inch"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Lead Free"; Value = "Lead Free"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Length"; Value = "1mm"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer"; Value = "Yageo"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer Part Number"; Value = "RC0402FR-07470RL"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Max Operating Temperature"; Value = "155°C"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Max Power Dissipation"; Value = "63mW"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Military Standard"; Value = "Not"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Min Operating Temperature"; Value = "-55°C"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Number of Terminations"; Value = "2"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Package Quantity"; Value = "1"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Packaging"; Value = "Tape and Reel"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Power Rating"; Value = "62.5mW"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Pricing 1"; Value = "1=0.10000, 10=0.01400, 100=0.00580, 1000=0.00260, 2500=0.00226, 5000=0.00186 (USD)"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "REACH SVHC"; Value = "Unknown"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Resistance"; Value = "470R"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Resistor Type"; Value = "Thick Film"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "RoHS"; Value = "Yes"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Stock 1"; Value = "2415283"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Supplier 1"; Value = "Digi-Key"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Supplier Part Number 1"; Value = "311-470LRCT-ND"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Temperature Coefficient"; Value = "100ppm/°C"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Termination"; Value = "SMD/SMT"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Tolerance"; Value = "1%"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Voltage Rating"; Value = "50V"; VariantName = "[No Variations]"
